gene_name,HH003_D_SA_S7
RPL7P46,10.758
MIR6749,1.0
GPRC5C,70.773
PNMA6A,7.0
AC019080.1,464.533
AC009501.2,6.0
ESCO1,274.375
C5orf22,233.747
ZNF518A,451.696
SLC17A8,59.0
AC009121.2,57.911
AC006557.6,835.0249999999999
AC104164.1,3.0
RN7SKP140,2.0
CU633904.1,0.0
AC134698.4,11.0
AC079921.1,10.459000000000001
OR52X1P,11.0
AC025575.2,56.772
AC008687.5,1.0
LINC02337,9.824
L1TD1,134.44299999999998
AL160408.6,7.0
ZNF92P3,14.0
RPL24P7,4.0
AP002404.1,5.0
PPIP5K2,1981.82
CDT1,45.688
CYCSP25,6.774
CCL4,27.83
KLHDC7A,31.146
COX6CP12,0.0
MRPS31P5,85.63300000000001
AC015911.9,108.76100000000001
BCRP7,0.0
AL121787.1,10.872
FOXM1,221.229
AC084018.1,14.8
SOWAHA,17.0
ZNF764,54.76899999999999
Z99289.1,36.229
AC011444.2,15.0
AC020909.1,0.0
SHISA4,12.0
AC110792.1,8.496
HELZ2,151.428
PHOX2A,18.0
GOLGA8G,175.068
AC034222.1,3.0
AC107396.1,6.015
AC105243.1,216.33300000000003
AC009237.16,4.794
AC093326.2,4.0
RNU6-309P,2.0
AC093525.1,3.273
SUMO2P15,7.0
LINC02453,55.473
YWHAE,280.89000000000004
AC123786.2,1.0
VPS11,229.41899999999998
GKAP1,79.85899999999998
TRBV6-6,0.0
MIR6511B1,2.0
CDK12,693.675
AC021355.1,17.0
UBE2CP3,3.0
AC079395.1,8.383
ZNF354A,65.834
SUB1P3,3.417
AC090515.5,63.17100000000001
AC013264.1,25.0
HLFP1,9.0
POU5F1P7,0.0
AC100781.1,17.0
AL163195.1,1.0
SNX13,1272.0149999999999
PCYT1B-AS1,3.0
TOP1MT,31.0
MDM1,171.00000000000003
PF4V1,56.836000000000006
DYRK1B,45.999
ZNF484,131.0
MTCO1P22,22.005
XRCC6P3,11.0
MTND6P24,16.243
RNVU1-14,6.308
AC098799.2,10.0
USP12-AS2,4.0
RPS2P55,0.0
SLAMF6P1,2.0
ABHD14A,45.18900000000001
AL121672.1,55.0
AC055716.1,0.0
AC022616.8,14.0
AC026992.1,4.692
RNA5SP435,4.231
RNU6-359P,2.0
SPPL2B,65.11999999999999
RN7SL229P,5.874
MIR198,0.0
CCL23,4.0
TYSND1,60.42699999999999
ATG4D,29.666
ANKRD20A18P,8.262
KRTAP1-1,12.892999999999999
FLYWCH2,9.0
ITGA9-AS1,273.31100000000004
AP000356.4,8.781
MIR3917,0.0
Z98048.1,4.0
AC063950.1,20.0
FLT1,300.721
MRO,130.171
ZNF185,111.0
AL031005.1,44.0
MIR4753,1.0
TCEA1,220.62
LINC02018,133.336
AC118470.1,2.966
SAGE3P,11.0
LINC00994,26.0
ICE2,612.7
AL352984.1,5.0
MICF,1.0
AP000552.2,1.251
RNU6-770P,2.0
KRT18P29,8.392999999999999
AC119751.2,7.0
AC120024.2,1.0
PMCH,6.42
RNU4-35P,1.0
AL591684.2,18.091
PRB1,4.843
LINC02422,35.047
STAT2,567.598
TMEM223,27.382
AC022596.2,33.584
SNORD58C,0.0
LCE1A,0.0
AC012339.2,0.0
RN7SKP10,1.0
SNORD115-34,0.0
POTEB3,39.275
AC113143.2,5.0
AC007365.1,10.0
RPL21P9,1.001
AC096733.2,24.87
ATP5F1P6,6.0
OR5B19P,14.0
LINC01606,126.382
CHIAP1,5.0
AC005070.2,4.0
AL121906.1,6.0
AC073413.1,2.0
MTND4P2,15.067
SGO1P2,23.0
AC132938.5,270.298
RNA5SP294,3.0
RNU7-63P,3.0
AC106794.2,6.0
GTF3C2-AS1,146.192
RAET1L,15.547999999999998
AC104009.1,32.26
RNU6-1190P,4.0
AL845331.3,27.927
AL590560.2,7.0
MESTP4,6.0
RNA5SP184,0.0
AC092803.1,1.0
AC068946.1,72.05
AC104117.3,6.0
AC007731.3,8.652000000000001
AL358937.1,4.206
ENTPD3-AS1,101.917
AC019254.1,13.0
ATP6V1C1,363.41299999999995
NME6,225.29800000000003
VDAC1P8,130.716
AL121820.1,1.0
RPAIN,334.42400000000004
AC004231.1,32.18
FOXI3,29.204
LINC01538,33.0
AC104763.3,19.0
UBD,3.608
AL137784.3,39.524
AC067931.1,19.0
IL18BP,67.145
AC093627.4,74.26
RNU7-54P,0.0
AL136309.3,3.0
FAM156A,139.882
RPL31P63,2.015
AP000253.1,197.955
PP7080,26.773
ZNF226,187.06000000000003
MIR3914-2,0.0
RNU6-863P,1.0
OR52E3P,3.0
AC008413.2,1.0
AC092490.1,1363.473
SMARCAD1,159.0
PTCHD4,144.58
AC007225.2,0.0
PPIAP1,3.0269999999999997
ERV3-1,560.91
AC244107.2,0.0
CACNB3,184.141
MMP24-AS1,276.914
MRPS18CP6,0.0
AC133485.5,39.492
WAC,1099.4509999999998
TOR2A,26.0
POM121L3P,3.2880000000000003
ZNF214,29.0
CXorf36,198.11900000000003
AL031846.2,114.031
KCND3-AS1,4.0
C4orf22,88.27699999999999
MYOZ2,37.0
UHRF2,408.831
MTATP6P17,18.0
AL139317.3,7.851
LSM14A,605.099
OPA3,536.819
AC245884.9,2.0
OR4P1P,6.0
MIR5011,1.0
AC233280.1,60.615
USP46,219.74900000000002
AC011455.2,663.4989999999999
GLIS1,17.0
RNU6-428P,0.0
RBMXP4,14.562999999999999
OR6Q1,5.0
AL596257.1,72.83800000000001
AL662890.2,26.443
AC007333.2,1306.369
OTX2P1,5.0
RN7SL390P,3.0
RPL21,360.971
LINC02106,7.0
SNORD65C,0.0
RNA5SP110,3.0
RSPH9,20.646
CAMTA1-IT1,6.0
AC068254.1,3.0
AC010999.1,8.0
RNU6-654P,2.0
SLC25A15P2,1.0490000000000002
LINC01507,3.0
AC022146.1,7.0
AL033519.3,10.0
OR52L1,7.0
OR10A3,71.641
DAP3P2,3.0
NSMCE4A,79.821
SLC25A22,39.0
AL022718.1,0.0
NHSL1,92.012
BECN2,3.0
WASHC5-AS1,10.127
CISD1,43.0
BEND5,12.000000000000002
HOTAIRM1_3,0.0
RIMBP3,39.785
AL355834.1,46.0
LINC02471,208.111
AC141557.1,3.428
AC022113.2,7.0
AK3P4,1.0
MIR495,0.0
AL355838.1,5.0
AC106872.4,4.0
SH3BGR,24.0
ATG7,546.454
AC113208.3,27.611
AL096814.1,5.494
AL132819.1,1.0
SLC2A10,51.509
AL160237.2,4.0
AC090386.2,8.0
Z92545.1,1.0
SOS1-IT1,46.0
AC021016.3,10.335999999999999
ABHD6,72.19
PLCH1,67.009
RLBP1,11.001
AC106047.2,6.0
AD000090.1,659531.801
USP9YP2,0.0
APCDD1L,25.0
AC022784.5,1.0
RNU6-223P,7.0
SIDT1-AS1,17.503
AC107871.2,3.0
MTND4P33,19.0
AC105383.1,80.51400000000001
AC009509.3,3.0
PPP3CC,104.383
PADI3,21.0
OGDHL,16.0
AL023284.3,6.0
RN7SL296P,20.399
PAXIP1-AS1,102.493
ZC3H12A,44.0
AC138907.8,1188.0
CR1L,102.861
RPS28P7,7.187
GNAO1,113.30800000000002
AL360272.1,9.0
DYNLT3P1,2.0
MIR4258,0.0
POLG,121.86200000000001
AC022868.1,8.142999999999999
RAB3GAP1,374.86
MTATP6P11,47.37
AC084116.2,14.485999999999999
C3orf52,75.001
AL590399.5,96.975
AC087683.1,5.0
NBEAL2,1186.0010000000002
ST13P18,5.815
LINC02221,6.0
FOXG1-AS1,29.416000000000004
CASP1P1,3.0
RNU6ATAC18P,1.0
CFAP52,42.406
AC087393.3,0.0
AL157911.1,8.0
MIR548AB,1.0
MEAF6,157.99900000000002
RNU6-263P,3.01
AL451165.2,16.212
RPL13P5,31.247
KIF2B,16.0
BMF,157.987
KDM4D,34.0
MGC32805,185.41500000000002
OR7A17,162.295
KRT32,9.0
MIR6835,2.0
MIR1203,1.0
PGM5P4,2.411
MIR8064,0.0
COPS5P1,7.0
CNTRL,442.999
AC027139.2,1.0
AL133279.2,1.162
BTG1P1,10.0
AC027088.4,22.0
MIR6082,0.0
ZFY-AS1,7.0
FZD3,253.86599999999999
PARP9,721.387
RUNX3,111.384
AL354861.2,2.0
TIMM10,25.493000000000002
AL590396.4,24.0
AL022323.1,77.98899999999999
AC114501.3,0.0
PPRC1,71.99900000000001
AC079250.1,1.6869999999999998
AC004054.1,0.0
OR8H2,50.853
SCIMP,429.28700000000003
AC245060.6,2338.312
IL17C,2.0
AL354854.1,10.0
MTO1,1121.1720000000003
MIR548F1,3.0
AC136618.1,9.198
TRAV6,4.0
SLC25A5P8,4.0
RNU6-1177P,0.0
AC016820.1,10.0
AC011458.2,6.0
Z74021.1,1.795
HIST1H2BM,32.0
ZNF26,1302.3490000000002
PPP1R3F,47.245000000000005
AC091874.3,17.0
RNU6-1339P,3.0
AL139008.2,12.422
AL049779.1,31.129
TMEM248P1,1.0
GABRB2,117.0
AC087430.1,96.241
MKNK2P1,2.0
MIR554,0.0
MIR548AR,0.0
ZNF501,69.982
RNU6-325P,2.0
ZSWIM8-AS1,42.785
HDAC11,25.999000000000002
AC145285.2,280.63
RBM4B,86.062
AC012354.3,8.0
SGTA,57.727
AP000654.1,80.85300000000001
RNU6-787P,3.0
PKP4,160.555
ABCD1P4,3.0
AC079140.2,1.0
RNU6-276P,1.0
AC020629.1,18.218
DTWD2,170.729
AL354977.1,5.0
PSEN1,849.3260000000001
CDY11P,9.931000000000001
SEPT2P1,0.0
EI24,156.20600000000002
AL590723.1,86.598
HUS1B,9.0
CTNNAL1,57.001000000000005
RN7SL605P,115.039
RNU6-731P,2.0
TGFBR1,637.0
RN7SKP192,6.0889999999999995
MSH6,444.68199999999996
HSD17B3,14.0
AC021439.1,7.0
SIRT2,235.69000000000003
AC008771.1,84.04
AC010894.5,40.0
HNRNPA1P34,8.0
TMEM126B,88.757
SOX17,18.0
SALL4P7,26.0
AC106706.1,11.0
AP003351.1,5.0
RNY4P16,0.0
GON4L,518.1189999999999
AC104417.1,12.0
CCDC83,49.308
C6orf52,13.0
AC012531.5,2.0
NPM1P22,14.044
REP15,2.026
RP2,456.07099999999997
FBXW4,141.19400000000002
SNORD115-26,0.0
TLR12P,9.0
RWDD4P1,43.11
RN7SKP37,4.0
LINC02489,4.0
CD300LF,123.99999999999999
AL356019.1,8.445
AC139712.2,5.0
AC046195.2,4.0
ARID3A,335.50399999999996
AC138360.1,3.0
PGAM2,0.0
SYS1,144.31300000000002
LYSMD1,71.0
MIR1237,0.0
ABCC3,212.42499999999998
AC114982.1,3.0
C1orf232,4.0
ITPR2,882.558
AC004837.3,4.0
RN7SKP6,4.015
AC012441.2,11.982999999999999
RN7SL213P,2.267
SNORD45C,0.787
PDE10A,1121.665
AC026336.3,13.0
AC060771.1,2.0
EIF4BP5,33.052
MIR6836,0.0
AC003075.1,26.186
AC015917.1,7.0
AP006248.5,7.971
AL590491.3,1.0
CRABP2,6.0
AL078621.3,206.544
AC132807.2,7.0
FAM198B,420.80899999999997
PCYT1A,696.0989999999999
RN7SL446P,1.11
OR11H13P,12.167
AC007679.1,1.008
AP001646.1,11.0
KRT18P3,7.0
MANF,34.0
AC013391.1,27.975
AC022306.2,9.0
REM1,8.0
GPR26,64.0
AP001781.3,1.037
HMGA1,75.743
AL513320.1,4.0
KBTBD8,93.0
RNA5SP402,1.0
ZNF629,52.0
OR4G1P,86.52600000000001
CD5L,19.026999999999997
LINC00943,31.001
VN1R90P,11.0
RBMY1B,41.183
MEIS3P1,0.0
AP000753.3,27.0
STX17-AS1,18.686
AC107297.1,0.0
PRKX,295.434
AC079238.1,19.105
OR7H2P,0.0
SMURF1,188.33800000000002
TP53I3,39.0
RCC2P4,5.0
AL162253.1,56.0
YPEL3,562.23
TOMM20P1,1.047
AC103987.3,2.0
LINC02483,19.0
MIR4754,0.0
C1QBPP1,7.0
RNA5SP333,0.0
HOXB2,37.0
OR7L1P,2.0
RPS26P13,11.071
AL353608.4,277.982
NORAD,1426.2160000000001
AOAH,747.794
AC021188.1,6.0
AC068228.2,3.0
MIR4655,0.0
MIR92A1,0.0
AC091564.3,0.0
GML,17.0
AC078909.2,2.0
AC022387.2,3.0
RPAP1,112.116
TSPY10,30.642
AC083862.1,7.0
IDS,1964.326
OR4A6P,9.0
GALNT2,155.118
AC116407.3,110.904
LY6G6D,8.783
AL365318.1,27.0
HIST1H1A,6.0
AC027644.3,34.705
NDUFA3P2,7.0
OR4A4P,12.175
AC022007.1,109.20400000000001
AL117344.1,5.0
AC104134.1,11.197000000000001
GNMT,14.0
MTND2P17,12.0
AC132186.1,4.0
EEF1B2P5,3.0
NT5C1A,2.0
AC008895.1,189.78
MIR323B,0.0
SAMD12-AS1,3.0
PCCB,212.06400000000002
FFAR3,10.008
RNU6-248P,0.0
AC020900.1,24.0
NHEG1,33.402
SYVN1,88.21300000000001
AC092810.2,0.0
AL358472.2,19.25
LIPG,461.596
SNORD115-16,0.0
TJP3,29.999
AL390961.4,69.605
RIOK3P1,13.0
AP002815.1,1.0
PHKG2,197.763
FRMPD2,104.082
OR1F1,8.413
TDGF1,60.744
TRIM6,100.914
REXO5,45.43299999999999
REG1A,12.000999999999998
AL450270.1,4.0
UGT2B17,10.304
ZNF692,47.998999999999995
LINC01842,73.884
MIR7515HG,94.92999999999999
PISD,282.00100000000003
DENND6B,57.696000000000005
KRR1,661.449
NSFL1C,277.66
FCGR2C,464.113
KLHL10,15.0
PLEC,505.861
AL512662.2,68.879
AC006362.1,2.0
AL110503.1,6.0
WDR88,9.0
AC006453.1,10.648
RNA5SP137,1.0
LGALS9C,29.807
AL357558.2,1.0
C1QBP,53.510000000000005
AC006538.3,15.0
PYM1,50.187
NME2,71.554
ZBTB20,1075.7240000000002
NPM1P18,13.0
AL139240.1,3.0
ARPC3P1,20.506999999999998
CASQ1,20.269
AC007100.1,5.0
PHACTR4,423.032
AC233702.2,11.0
MCFD2,2052.991
AC079411.1,8.0
AL021068.2,0.0
UBE2D4,167.786
RN7SL413P,14.0
POLR3H,85.75
AC009812.4,23.0
SULT1D1P,16.0
AC008080.4,25.0
SLC25A30-AS1,4.107
RIMS2,354.01800000000003
DGCR6L,8.964
RALGAPA1,375.448
AC024603.1,5.0
KLK9,12.313
RNA5SP516,6.0
CCDC192,22.157
LINC00968,31.0
AC016597.1,51.816
AF250324.2,46.0
SOGA1,245.449
TESPA1,328.342
AL445423.1,3.0
AC104794.3,6.0
AC008667.2,2.0
AC078927.1,0.0
AC005912.2,22.906
RNU6-229P,0.0
PLEKHA8,167.978
LPP-AS2,232.278
PSCA,16.0
AC016292.2,3.0
TOR1AIP2,2083.0699999999997
HSPB1P2,0.0
DCXR,18.001
UGT2A3,40.581
AL356488.1,6.042000000000001
MIR486-2,0.0
RNU6-167P,0.0
UBOX5-AS1,23.290000000000003
AL645634.1,3.0
FRG2FP,14.078
AL627309.7,82.274
AL513343.1,14.0
AL354892.2,4.0
KCTD9P3,10.304
AC016724.1,3.0
CPSF1P1,7.16
POLR2F,37.559
CCNB1IP1,135.36200000000002
SPINK4,7.0
AC138761.2,6.0
IPMKP1,8.406
AL031728.1,72.423
STX12,165.23499999999999
AC090093.1,1.0
RNU6-137P,0.0
LINC01189,0.0
RNU6-942P,4.0
MRPS11,149.123
LINC02210,509.82800000000003
RNU7-137P,0.0
RN7SL598P,3.0
IFNA11P,6.0
TECPR1,156.672
AC016526.3,177.49099999999999
DNM2,656.826
AC020914.7,2.0
LINC00303,10.0
IGKV1-9,7.88
CSNK2A1,371.96000000000004
TRAF5,361.15
AL353708.1,47.89
SUMO2P19,18.859
DCLRE1CP1,2.1919999999999997
CCNB3P1,72.671
AC084036.1,11.0
RNU6-467P,0.0
AC245452.4,3.0
FAM91A3P,27.995
MTND4P8,19.0
RNU6-932P,2.0
AC105339.3,13.517999999999999
BMS1P21,0.0
AL121753.2,109.23299999999999
E2F6P3,10.357000000000001
AC083923.2,40.369
TRIM26BP,18.164
AC011516.1,0.0
CDC14A,294.38199999999995
RNU6-171P,1.0
TCEANC2,586.1479999999999
MIR6873,0.0
AC007066.1,12.164000000000001
CXorf51B,6.0
CSAG4,3.341
AC079150.2,0.0
DDX11L1,72.76
EDN3,12.0
CLUHP5,8.529
RNF180,58.520999999999994
MATN2,105.32299999999998
AC021092.1,112.24600000000001
MIR548BB,0.0
EEF1G,352.00600000000003
LINC01513,122.925
AC124944.1,57.373000000000005
ANKRD13D,455.272
C9orf135,17.0
LINC01988,34.0
WFDC2,13.0
POU6F2,118.857
GLDCP1,22.728
PROS2P,11.824000000000002
LARP1P1,6.0
HMGB1P18,4.0
RNA5SP208,0.0
RNA5SP36,0.0
EIF4A1P2,4.209
AL359636.1,24.772
KRT17P7,28.692999999999998
AC061975.2,0.0
ZNF430,425.87199999999996
MIR6869,0.0
AL121830.1,23.0
AC093277.1,13.0
AL049544.1,2.1790000000000003
ZNF668,16.101
RNU1-93P,2.0
PODXL2,18.0
RNU7-85P,0.0
AL109806.1,68.94
AGAP10P,22.855999999999998
SMARCE1P7,2.0
CD79A,29.0
IZUMO4,12.0
RNU6-501P,1.081
NLRP3P1,8.0
AC010907.1,2.333
ABHD17AP8,0.0
AC083939.1,0.0
AL691432.3,3.0
POT1,134.167
AC024075.1,28.589000000000002
UBC,354.16700000000003
LINC01990,34.423
KRT18P39,5.229
ARHGAP11A,93.315
AP005380.1,6.0
TCIRG1,232.0
MARCO,24.0
KDM3A,668.0
Hammerhead_HH10,0.0
FRMPD3,43.983999999999995
MIR4633,1.0
RGS21,28.0
AC104002.2,19.425
HMGB3P19,5.0
NIM1K,64.79100000000001
LINC00624,144.93900000000002
CTSV,121.266
SLC9A4,854.937
CTSLP6,2.24
RNF10P1,0.0
COX11P1,6.0
AC001226.2,271.531
AC004908.2,25.07
RPL12P40,1.0
AC090330.1,7.0
RNU6-827P,1.0
WDR55,316.233
MON1B,400.10699999999997
DNASE2B,14.0
RNU6-102P,3.0
ADORA2A-AS1,76.117
AL357793.2,2.0
AC138938.1,7.9079999999999995
RPPH1,10210.062
ZNF566,246.31099999999998
KRT18P22,4.0
STK33P1,11.177
FBP1,20.0
PCF11,846.4730000000001
YWHAQP7,13.0
RSPH14,26.000000000000004
ZNF474,13.0
RIPOR2,3801.4880000000003
XKR9,700.152
AC006387.1,95.135
AC244034.2,9.0
TMED7,364.61100000000005
LINC02011,38.0
RAB43,113.345
AC100827.1,1.0
QRICH2,28.003999999999998
MRPL36,16.872999999999998
SCML4,252.535
MIR4663,1.0
AC107613.1,2.0
CSE1L,155.00000000000003
FABP5P1,0.0
USP9YP3,44.34
AL590677.1,2.0
RNU6-324P,0.0
AC008403.1,0.0
RNU6-28P,5.148
RN7SL649P,0.0
ZNF737,134.281
HTRA2,25.884999999999998
AL050343.1,70.982
AC044849.1,8.0
GALNT17,61.811
AC093330.2,67.0
AC012074.1,125.194
GRK5,86.108
MIR3154,1.0
RNA5SP486,0.0
NSUN5P1,434.886
RNU6-1099P,0.0
SARDH,48.562
AC090774.3,3.861
AC009163.3,27.066999999999997
MYCLP1,1.0
AC105265.1,1.0
AC083923.1,3.0
AC243960.5,2.0
RWDD4P2,15.423
AC112247.1,4.0
MYLPF,21.0
AC020910.6,45.048
OSTCP6,5.0
AC007128.2,35.354000000000006
AC091705.1,3.0
AC020978.2,22.865
PPP1R12B,2145.3540000000003
RPL23AP72,0.0
LINC02112,75.747
MIR1283-2,1.0
SLC6A1,37.0
SNORA71B,52.0
ANKRD18A,149.37
AP002852.2,35.236999999999995
FCN2,5.016
OR10H3,5.0
LINC02166,61.474
KLK1,45.001000000000005
MINDY4,105.36
AC027458.1,10.0
AC021393.1,6.0
MAS1L,9.0
IGHA1,308.061
AC092953.1,20.477999999999998
LINC02117,35.413000000000004
AC125611.4,14.414000000000001
HERPUD1,386.55999999999995
AL033504.1,14.0
NPM1P19,12.477
ST3GAL6,282.52299999999997
AL049869.4,5.0
AC126323.6,123.0
CU633906.2,80.626
AL161785.3,0.0
AC135507.2,6.0
AL606517.1,62.0
SUPT20HL2,7.294
PRPF4,88.896
MTFR2,34.0
CRYBB2,7.095
ZNF782,146.24099999999999
RBMY2KP,5.23
AC093664.1,2.0
AC118653.1,14.0
AL157714.1,1.0
RNU6-80P,0.0
P4HA3,60.129999999999995
RPL5P1,6.066
IGSF22,37.26
MRPL41,16.0
AC116424.1,13.525
C4orf45,19.0
AL139095.2,8.09
AL590032.1,0.0
HNRNPA1P18,22.0
CRX,184.046
AL136526.1,150.31
RN7SL237P,13.0
AC008446.1,0.0
HMGB1P6,0.0
RNU6ATAC30P,2.0
AC009093.3,92.102
AL110504.1,0.0
AC244517.11,1.608
MIR449C,1.0
AC132008.2,528.917
AC099506.1,116.52600000000001
TPT1P3,5.0
SAP18P3,7.0
BNIP3,175.25300000000001
AC009055.2,521.347
AC006270.3,6.0
AL109933.2,3.0
HMGB3P2,3.0
LINC01480,81.999
AL121785.1,2.0
MCU,221.439
AC092552.1,6.0
MIR652,0.0
RN7SKP288,1.0
FNBP1P1,57.208999999999996
SDHAF2,100.97900000000001
FAM86C2P,54.724000000000004
HSPE1P6,1.0
IKZF2,282.00000000000006
ARHGAP22-IT1,3.0
RPL15P14,4.0
AL132994.2,8.0
AC020922.3,3.0
OR10AG1,48.306
EIF1AX,247.563
AC100807.1,5.0
LINC01758,7.0
GMFB,404.77599999999995
AL121895.2,4.0
ATP7B,96.012
APOOL,218.904
RN7SKP225,1.0
ENO3,101.76
UVRAG,333.126
NAA38,25.765
AC004062.1,8.0
RAB8A,242.19299999999998
MS4A15,11.0
PDCD1,13.0
AC024941.1,11.0
RPL36P2,3.0
SALRNA2,25.326
N4BP2L1,248.77500000000003
MOGAT3,202.142
TIMM23B,327.951
SLC16A11,13.0
DGKQ,41.0
AL356475.1,2.0
ATXN2,574.4180000000001
RNU6-578P,1.0
RPS16,192.01600000000002
THNSL2,75.46099999999998
AC083906.3,8.0
FP475955.3,14.331
LINC01697,517.6179999999999
USP9YP34,0.0
AC093214.1,10.0
RN7SL302P,7.275
HSPD1P10,26.0
NKX3-1,33.74
RHBDL1,13.0
AC068858.1,16.014
GOLGA6L6,238.118
LCE1F,3.0
RNU6-306P,1.0
CDK6,485.299
CD96,248.92499999999998
AL359265.1,6.0
ATG13,339.422
AF241726.2,0.0
SH3BP5,245.25100000000003
AC087749.2,8.0
MBD5,1021.2339999999999
PSMD1,232.306
HTR1A,21.0
DHX40,175.613
RNU6-369P,2.0
LINC00460,15.0
CCDC96,19.0
VN2R9P,4.0
KIAA2012,215.72199999999998
RN7SL870P,5.61
AC023794.2,7.447
LINC02553,4.0
AC022916.2,3.485
AC092329.3,0.0
TMSB15B,118.757
AC069061.1,3.0
AC007562.1,5.477
ADCY1,134.03900000000002
HOXC-AS2,7.0
RCAN2,24.0
AC008957.1,22.589
LINC02314,4.0
AC245056.1,4.266
GRIPAP1,324.11
AC129926.1,45.312
AL355916.1,56.0
CDY10P,10.0
C1orf115,24.0
LINC01213,6.0
ATP2B3,14.0
RFC2,78.328
PXYLP1,364.88399999999996
RPL34P3,1.0
MIR6510,2.0
AC090518.1,34.0
MTCO1P6,29.0
AC073176.1,7.0
BACE2,106.089
AC011824.3,4.0
SUB1P4,1.0
AL627309.8,17.852
MAMDC2,30.824
MBD3L2B,7.4110000000000005
C19orf18,9.0
AC079382.1,9.0
ABCA10,143.23100000000002
SEPT14P24,0.0
AC009901.2,3.0
VPS33B,95.96099999999998
UNC93B7,0.0
AC006600.2,118.58200000000001
AC007684.1,1.0
OR5BE1P,7.0
MIR6502,0.0
GACAT2,3.0
TBC1D25,33.0
AS3MT,150.735
AC114760.1,4.0
DUX4L50,35.0
SIGLEC17P,31.0
AC011676.3,15.0
BX323845.2,0.0
AL391121.1,31.0
AL160408.1,56.042
MAPKAPK5P1,10.0
SSH2,3655.1859999999997
SCO2,4.345
RNU6-1310P,1.0
AC008069.1,5.0
MBD6,296.083
TRAV32,8.0
RNU4-12P,1.265
EEF1E1P1,5.0
GRASP,13.0
AZU1,34.093
CREG2,180.085
VPS35P1,16.577
RNU6-752P,0.0
SNORD13P3,0.0
PTGDS,15.049
AC083760.1,5.0
RNA5SP203,0.0
AC034238.1,169.562
RPS12P5,1.0
FAM184B,96.012
CEBPZ,127.655
EIF5,647.6140000000001
TNRC6A,337.228
DBIP1,0.0
SLC25A2,8.0
AP007216.1,8.0
PRYP2,3.398
AC233290.2,5.0
C17orf53,28.000999999999998
AC114296.1,8.0
KRT8P50,6.761
SLC25A51P3,4.0
IRAK1BP1,351.117
NFE2L3P1,18.779
AC004854.2,6.26
AC008802.1,8.0
RNU6-856P,0.0
AF121897.1,25.0
AC063923.2,365.841
PHKB,582.1379999999999
BST1,457.62300000000005
IFITM9P,2.0
ANP32BP2,6.0
D21S2088E,158.338
AC091820.1,16.854
DIMT1P1,9.0
RNU4-1,4246.793
MCOLN3,220.035
RAB28,77.00099999999999
AC138627.1,321.164
RNU6-1003P,34.0
JAK2,1095.84
AL603914.1,1.0
ZNF124,320.60299999999995
HADHA,231.085
AC011726.2,103.009
AC007395.1,12.0
LINC00407,5.0
AC104308.1,1.0
ENPP7P4,5.056
AC021146.3,1.0
COIL,86.99999999999999
MIR3118-2,11.956
AC106772.2,1.0
DHRS4L1,18.553
AC040978.1,60.708999999999996
AC026464.2,21.625
POLD1,60.568
ANKRD13A,1010.156
MYPN,77.982
AL162742.1,40.0
AC090213.1,3.0
LINC02507,17.369
CDRT15P2,0.0
RPSAP62,2.0
AC233263.6,745.8919999999999
C6orf163,84.094
AC133485.1,2.9819999999999998
MARK2P4,35.0
AC135776.1,7.794
TMEM147,19.0
AL355297.3,6.0
NETO1,60.0
USP9YP36,6.773
HLA-DRB5,31.354
RPH3AL,67.49799999999999
SNORD114-6,0.0
ABCF2P1,17.38
RPSAP11,4.0
AJ003147.2,0.0
AC005858.2,1.0
CRHR1,13.999000000000002
AL731897.1,27.0
AC013553.4,8.0
AC097478.3,12.0
MIR6069,1.0
MTRNR2L10,36.586999999999996
AC008453.1,0.0
AC093904.3,3.0
OR10K1,1544.624
KDELC2,173.678
FILIP1L,111.176
ARR3,16.0
WLS,505.87399999999997
DTHD1,82.0
AASDH,106.999
COL17A1,99.0
AC022447.6,3.0
MTATP6P3,13.0
AC244472.2,4.0
PRELID3BP3,6.0
CLGN,45.0
RBMX2P1,3.0
RN7SKP136,3.0
HMGN2P11,4.011
RN7SL689P,7.0
AL049765.1,5.0
HNRNPH1,2144.291
GLT8D1,98.97399999999999
GCN1,148.99999999999997
NOTCH4,187.611
TXNDC15,363.889
AC007608.2,14.0
AC024405.1,11.689
KRT18P58,7.8629999999999995
NCOA7,350.63800000000003
ERC2-IT1,40.339
RN7SL38P,68.048
AMZ1,56.620000000000005
RTCB,46.99999999999999
AL355377.2,271.863
GPX6,35.327
LINC02254,24.0
SNX1,758.1639999999999
FTH1P1,12.102
HMGB3P3,5.95
MRI1,103.762
AC067852.4,3.1
RNU4-64P,2.0
ESM1,31.0
PLA2G4F,90.267
SPANXN2,2.086
AL161646.1,26.609
UQCRHL,136.968
LGI4,28.000000000000004
PTPN22,332.944
PLSCR5,19.0
H2AFB1,0.0
ADCY8,43.0
AC006206.1,45.0
RNU1-14P,2.8169999999999997
CD209,84.791
RASSF2,3706.925
AC010469.1,1.0
B4GALT6,73.936
AC018861.1,21.0
AP001005.2,18.769000000000002
RNY4P14,0.0
AL078590.1,5.0
AC068535.1,13.0
LINC02074,25.532
KRT8P48,5.0
GPX4,38.001000000000005
AC138123.3,19.185
MIR3689C,0.0
MIR653,0.0
AC010245.2,34.988
CBX3P3,14.0
AL807752.7,0.0
Z95114.3,39.0
CARS2,321.286
AC026634.1,4.0
AL139824.1,3.0
GUSB,153.505
MRPS7,105.451
CMTM6,1198.0
PYGL,1830.77
