gene_name,HH003_R_SA_S9
OR52K3P,13.0
AC024257.2,0.0
STEAP3,6.146
AC009729.1,0.0
RN7SKP178,1.0
CDY11P,0.0
CCT8L1P,0.0
LINC002481,2.0
AC064862.2,0.0
RNU6-978P,0.0
AC133548.1,1.0
FAM221B,5.0
CPEB2-AS1,11.0
RNA5SP383,92.0
SNORD109A,0.0
SPR,1.0
SRC,3.0
AL354685.1,0.0
AC096639.1,0.0
COX5B,9.381
POLG,12.0
AC078809.1,0.0
TICAM1,5.0
TRAPPC2,44.459999999999994
MAGI2-AS3,32.681
AL133215.3,0.0
FOXO4,33.0
WDR76,12.69
RN7SKP281,1.0
NAT8,2.0
SMCO3,0.0
PLB1,10.0
HNRNPA1P21,2.0
LINC02104,0.0
AP000812.3,0.0
RPS10P21,0.0
ZNF415P1,1.0
RPS23P5,0.0
C3P1,2.0
PGAM1P9,0.0
RN7SL244P,0.0
DDX55P1,1.0
AL161752.1,0.0
MIR588,0.0
AL390961.4,10.831
C1QBPP1,4.0
HNRNPA1P39,0.0
AC111200.1,3.094
ETV6,25.976
AL139390.1,0.0
PDLIM1P2,2.0
AC131009.1,0.0
AL358178.1,0.0
ANKRD7,2.0
AC114546.2,2.0
AL355864.1,1.0
AL161757.4,0.0
AL162726.4,0.0
AC079807.2,4.0
AC025538.1,0.0
CACNB3,9.7
AC084149.2,1.0
AL035413.1,0.0
STC2,3.0
MAPK8IP3,18.0
snoU2-30,1.052
RPL12P31,0.0
AC027281.1,1.0
TPX2,2.072
ZNF30-AS1,1.0
DSTNP4,0.0
MS4A12,1.0
AC092035.1,1.0
B4GALNT4,2.0
AC069437.1,1.0
AC023141.3,0.0
AVP,0.0
IGHV1-24,0.0
TMEM71,47.001
SERTAD4,6.0
AC006159.2,0.0
GDPD1,17.872999999999998
MIR3646,0.0
RPL7AP71,0.0
LINC01120,1.0
MLLT10P2,3.0
AP005117.1,3.0
MIR3668,1.0
SNORA50B,1.0
TBCCD1,14.308
FAM135A,30.738000000000003
ANKRD52,8.0
AL008727.1,12.34
AC012617.1,13.92
RAB11B,3.251
CDC42BPG,9.0
MYO19,22.237
AL353072.1,0.0
AP005435.2,0.0
BEX5,0.0
PSKH2,2.0
LINC01823,2.0
AC067852.2,1.0
MYH7,3.802
TRIM77,4.0
AC103810.2,0.0
RN7SL464P,1.043
HIST1H2AL,2.0
AC015912.2,0.0
MMS22L,91.76800000000001
AC106053.1,0.0
RNA5SP245,1.0
AL049840.2,0.0
S1PR4,16.0
KRT8P6,0.0
HELB,167.282
AC012668.2,5.882999999999999
MIR520D,0.0
FO393415.2,0.0
MIR378B,0.0
AL513220.1,1.065
AL589863.1,3.0
FAM89A,7.0
CNPY2,26.794
RN7SKP194,2.0
GDAP1L1,2.0
HSPA5,20.265
FMO1,4.0
AC010969.2,12.388
CDC37L1,6.0
KLHL8,29.676
AC097634.1,9.0
MTND5P10,3.0
AC112198.1,1.0
KBTBD11-OT1,1.0
AC012569.1,3.0
CREM,12.083
LCE2B,0.0
AC018653.2,0.0
AC012488.1,0.0
PTCH1,17.261
ADRB1,3.48
ZNF577,17.36
FETUB,1.0
TAS2R9,0.0
ZNF300,7.0
AP005432.1,9.347999999999999
KIAA0408,14.903999999999998
AK9,39.746
IFNA16,0.0
SAYSD1,14.0
AC010096.1,1.0190000000000001
RNU6-417P,0.0
CARD8-AS1,26.982
MRPS36P5,0.0
NUP160,18.077
LINC01163,0.0
AC040975.1,0.0
SNX11,14.0
ATP23,7.0
PDE8A,19.775
HEBP1,28.0
RPL39P29,0.0
AL161713.1,0.0
AL157777.2,0.0
PINK1,28.063
C7,6.0
AL353611.2,1.0
LANCL3,13.38
LINC01184,21.218
AC234782.4,0.0
IMPDH1P8,0.0
AC092905.1,3.0
PTPRD-AS1,7.401
AC012435.1,51.573
PRELID3BP1,2.0
TRAJ2,0.0
AC009093.10,0.0
NDUFAB1,8.0
OR11H1,0.0
PDIA5,8.5
RNU6-746P,0.0
STH,0.0
PSMA6,36.638999999999996
BX679664.1,0.0
AC010285.2,0.0
OR55B1P,36.319
NUDT17,1.0
AC245369.3,0.0
AC074276.2,0.0
AL137028.2,0.0
FAM205C,0.0
LINC02076,6.093999999999999
DIRAS2,4.041
AC068389.4,3.0
AC099842.1,0.0
IGLV6-57,2.0
MTCYBP44,1.0
TRIM40,3.0
AL359881.2,2.0
SWI5,0.0
AC142086.6,0.0
MIR34C,0.0
LRRC34P2,1.0
ASIC2,1.0
PGLYRP4,3.0
RNU6-15P,5.74
FAM168A,12.0
TBC1D12,3.784
AC015849.5,16.380000000000003
MTND5P3,3.0
AC239803.3,0.0
RFC5P1,4.0
AL137141.1,9.0
AC090164.1,0.0
AC024145.1,1.0
FAM110A,3.0
TM4SF1-AS1,0.0
HIST2H3D,9.481
FBLN2,0.0
SLC44A5,9.314
TRAJ3,0.0
SNORD114-19,0.0
ZNF430,82.80199999999999
PDPK2P,7.521
SNRPGP13,0.0
HSD17B13,7.492999999999999
AL589993.1,3.0
MIR6746,0.0
HIST1H2BK,0.0
ZNF479,2.698
AL022718.1,0.0
AC008957.1,6.0
SLC10A1,0.0
RNU6-1260P,0.0
AC138466.1,0.0
LINC01884,0.0
SFTPA1,0.0
ZNF140,8.023
AL353743.1,2.522
AC008834.1,0.0
AKR1B15,80.738
OLFM5P,2.0
AL445288.1,0.0
AC090617.2,0.0
WWOX,11.071000000000002
EIF4E3,64.0
AC107934.1,0.0
AL451069.1,2.0
AL139353.2,1.0
LOX,13.0
CLUL1,3.0
SUMO1P3,2.7689999999999997
RPL5P20,0.0
FAM230C,10.772
COG6,20.0
AL356052.1,0.0
SUB1P2,1.0
RNY4P20,1.0
AC005082.1,5.047
RN7SL116P,2.0
CD109,18.184
LINC02512,0.0
STX12,12.0
RNU6-1040P,0.0
CTPS2,26.0
IGF2R,341.288
POU6F2,14.748
P4HA1,5.0
AC244157.2,0.0
PSMD4P1,2.0
MIPEPP2,1.0
RNU6-1163P,0.0
WDR82P2,1.055
AP001002.2,0.0
DET1,10.190999999999999
RFX1,9.0
AC005392.3,1.0
OSBPL2,43.629
MDGA1,14.998999999999999
AC005908.1,1.0
GLDN,2.029
AC017035.1,1.0
AC092001.1,0.0
AC004623.1,4.207
SERPIND1,0.0
LINC02542,1.0
IL1RN,12.0
MAZ,7.0
HIST1H2AM,1.5290000000000001
AC007731.4,1.0
AHNAK,270.99999999999994
FAM174B,16.0
CYP4F2,4.053
AC007241.1,3.0
RN7SL607P,1.0
AC008575.2,2.77
APOC3,1.0
GANC,35.833
KSR2,28.330000000000002
AL513314.1,0.0
SUSD5,6.382999999999999
AC112484.4,1.0
PPP1R8,4.0
AC021355.1,5.0
RNU6-854P,0.0
AL035696.3,0.0
AC013564.1,0.0
AL133465.1,2.0
MNDA,58.0
SELENOM,5.42
AC139795.2,0.0
BRAT1,7.0
MIR1224,0.0
AC004080.6,0.0
TUBB1P1,1.0
PLCE1-AS2,12.0
AC068134.1,0.0
AC017079.1,0.0
AC092691.1,0.0
PLXNA1,4.0
FRG2EP,1.0
SLC25A1,0.0
AP001453.2,0.0
SBDS,6.0
USP19,16.0
POU5F1P4,0.0
WIPI2,52.0
AC116618.1,3.082
GAS1RR,5.212000000000001
RNU6ATAC17P,0.0
LINC01721,2.0580000000000003
LINC01934,13.0
AC240442.1,0.0
AP003680.1,7.186
AC105233.2,0.0
TRBV3-1,0.0
AP001042.1,1.0
AC005529.1,2.0
AC125421.2,0.0
AC098827.1,3.0
MTND5P21,0.0
RN7SL635P,1.0
AC093893.1,0.0
GTF2H1,15.084
AC114808.1,0.0
SNCA,956.001
USP17L8,0.0
AP000842.3,7.0
CALML6,0.0
AP000857.2,0.0
CLEC12B,8.0
ITPR2,54.001000000000005
SRRM2-AS1,2.153
AP000229.1,19.84
MECP2,55.504000000000005
AC018695.1,1.0
RASIP1,0.0
OBSCN-AS1,0.0
AC069240.2,5.0
AL353801.3,2.0
AC044784.2,0.0
MED28P2,0.0
RN7SL811P,13.337
AC100847.1,1.722
CCDC75P1,2.0
TMEM249,0.0
CFAP126,0.0
HAUS4,9.492
AL049542.1,1.0
AC007423.1,0.0
AC025244.1,3.275
MIR4519,0.0
AP003122.6,1.0
MIR605,0.0
KCNQ4,0.0
MIR1291,0.0
AC069234.4,0.0
RPS19P3,0.0
PDE12,59.127
RPSAP44,1.0
AL772155.3,1.0
GATA3-AS1,1.0
HOOK2,5.978999999999999
SSH3,4.0
AC079942.1,0.0
AL022345.3,0.0
AL035701.1,4.235
CABLES1,7.0
CSPG4P13,1.0
AC105020.6,0.0
C20orf202,0.0
AL139824.1,0.0
SSX9,0.0
ASXL2,35.0
FAM213AP1,0.0
AC079684.1,3.0
MACF1,121.44
AL157756.1,7.08
RNU6-1296P,0.0
RNU6-1052P,0.0
RFC3,3.0
FRMD8,12.215
RNU6-776P,0.0
AL138775.1,1.0
ZC2HC1C,4.063
PGCP1,3.0
AC108516.2,3.358
MIR6892,0.0
PFN1,33.0
RNA5SP475,0.0
PRKCQ-AS1,18.866
AF127577.3,1.172
AC009237.14,0.0
KPNA6,40.821
AC018511.2,0.0
RN7SL664P,12.57
SNORD114-9,0.0
AC022165.1,0.0
DRP2,4.0
RPS6,30.608
TMEM202,3.0
STMN1P1,0.0
AC078785.3,0.0
KIAA1524,12.0
AC007731.1,2.932
LINC02299,2.0
RRAD,0.0
AC023050.2,1.0
AC020559.1,2.0
RNF126P1,2.0
MIR9-3HG,14.0
AC233981.2,0.0
AP001120.4,0.0
FAM90A11P,0.0
SNORD58C,0.0
AL445426.1,2.0
AC036176.2,2.0
AC004461.2,0.0
PFN1P8,0.0
AC137803.1,0.0
AC060780.2,1.0
ATP6V0D1,14.109
AL356356.1,5.0
AC005702.1,5.0
AL353608.1,1.0
TRIM5,17.0
TAF5L,16.0
UROC1,0.0
LINC01524,9.0
MIR6784,0.0
YBX1P8,0.0
TIMP4,1.0
AC012377.1,18.866
XPO5,19.546
AC116348.1,3.4739999999999998
RPS17P13,1.0
LINC00895,2.636
AC008105.3,28.796999999999997
WDR91,14.614
MYO16,6.041
AC099518.1,1.0090000000000001
DMC1,8.514
AC020978.5,0.0
ESM1,1.0
RPL7P4,2.0
AC015818.4,0.0
CISTR,1.0
ZNF43,20.323999999999998
LINC01968,2.0
BIN2P1,1.0
AC012213.2,16.759
AC009121.2,3.803
ARHGEF38-IT1,2.0
LINC02105,2.0
AL138781.2,0.0
FOXP4-AS1,5.0
PYROXD1,11.0
TXNRD1,42.998999999999995
PPP1R2P3,3.64
BCL7B,5.0
KPNB1,48.203
FANCB,12.0
ADAM2,2.0
PICART1,2.0
FAM13A-AS1_2,0.0
AC097658.1,0.0
AC034213.1,10.0
HNRNPDLP3,0.0
WFDC13,2.0
AP005131.2,0.0
AL512661.1,0.0
ZBTB45P1,0.0
AC026366.1,14.873
RNA5SP451,0.0
FP325330.3,17.344
ABHD10,10.0
AL049812.2,1.0
UBR2,167.17900000000003
UPK3A,1.0
IDO1,5.0
ARHGAP24,22.0
PSMD5-AS1,12.302
AC004816.2,1.0
AC092587.1,0.0
CD36,116.062
RNU6-182P,0.0
AC113208.3,0.0
SEPT8,12.0
GIGYF1,21.0
CT45A6,1.0
C3orf84,2.0
TACSTD2,1.0
RNU7-172P,1.0
RNU6-486P,0.0
AC005009.1,2.0
AC007780.1,18.714000000000002
AL671883.1,0.0
RBBP8,9.0
AL157888.1,0.0
NRIP2,4.496
AC007225.2,1.0
VPS53,60.34199999999999
ARHGAP5,31.131999999999998
AL023284.3,2.0
AL355297.3,0.0
TRBJ2-6,0.0
AIMP1P1,2.0
AC068234.1,0.0
DHX30,14.61
AC099850.2,0.0
AC006548.1,3.345
MAD1L1,3.0
AL589666.1,0.0
AL157378.1,0.0
AC092814.1,0.0
AC139713.1,1.0
TRAPPC2P4,0.0
LSM2,4.0
PA2G4P4,3.0
AL022161.1,0.0
RPL26P37,1.0
AL162258.2,1.0
AC072039.2,0.0
RNA5SP177,0.0
POLR3G,11.0
AC016747.1,27.226000000000003
PAEP,2.043
AC005740.3,0.0
RN7SL411P,3.0
TRIM49,5.0
AL390719.1,9.193999999999999
RN7SL625P,2.021
FUBP3,12.0
RPS29P4,0.0
SLC25A45,27.641
ALG6,18.0
ARHGAP31,10.012
CD302,39.546
MHENCR,2.0
KIAA1586,21.372
AC091182.1,6.466
AC083982.1,0.0
LHFPL3-AS1,13.109
AC025917.1,1.0
ZIK1P1,4.295
LINC01361,3.0
RAB10,42.0
RPL21P18,2.136
ABBA01006766.1,0.0
MTRNR2L5,2.0
GPR89A,29.829
AC013762.1,1.0
CEBPD,16.0
ZNF559,27.151999999999997
ARL4A,47.945
SYP-AS1,1.0
AC019069.1,6.561
PCGEM1,0.0
APOBEC3D,13.867999999999999
RNA5SP259,1350.8770000000002
SDCBPP2,1.0
AF246928.1,0.0
AL589666.2,18.988
AC091153.1,0.0
AC025809.2,3.0
AC010834.2,0.0
SNORA2C,21.0
AC087239.1,5.0
ZDHHC20P4,1.026
AL359532.1,0.0
POU2F2,19.0
ZNF705A,3.886
PBX3,15.0
MUC16,14.0
SEPT7P5,0.0
AC008056.2,0.0
KLK7,2.125
PPP1R15A,12.058
AL138955.1,6.0
ANKRD18CP,4.0
AC006372.1,0.0
KRT74,0.0
NRDE2,33.843
AP000769.3,0.0
IGKV2D-28,0.0
FRMD4A,30.705
AC008567.3,1.406
E2F3,24.0
AL590727.1,3.0
BACH1-IT2,5.0
MIR548I2,0.0
AC112693.3,19.175
RPL7P60,0.0
PABPC1P12,12.062999999999999
AC107214.1,3.0
MIR5697,0.0
Z98883.1,0.0
SYVN1,8.0
AL445933.2,0.0
AC008147.1,0.0
CISD1,8.0
CYP4F24P,0.0
LINC01658,0.0
AL136537.1,0.0
CYP3A7-CYP3A51P,0.0
TRBV6-5,0.0
AC005702.4,0.0
AC018628.1,59.905
BRCC3,5.2139999999999995
AC010136.1,1.216
AC138869.1,0.0
NIPAL1,8.009
NPNT,17.0
CTF2P,0.0
LINC01513,4.414
MIR4760,0.0
RNU6-739P,0.0
EIF2B4,17.232999999999997
SNORD114-16,0.0
PPP5D1,12.299000000000001
MIR512-1,0.0
AL031665.1,0.0
DUTP6,0.0
ARGLU1,34.0
AC039056.2,1.0
AL121978.1,0.0
OR4K2,10.278
TMEM54,6.0
MRPL48,14.670000000000002
AP000356.1,9.171
AC007285.1,1.0
AC022915.3,0.0
MIR4633,0.0
SPTLC1P5,0.0
PSD3,13.0
AC012066.1,0.0
AL035404.2,1.0
MAPK11,1.0
AC115621.1,1.0
LINC02208,3.0
AC099066.2,1.0
GPRASP1,6.0
EDNRA,8.0
NUP50,77.686
TRBV4-2,0.0
ERVK-28,4.263
UGT1A8,0.0
BTNL9,8.331
RNF139,15.0
TM2D2,5.0
OR5B12,2.0
RNA5SP144,0.0
MTCO1P6,0.0
IFNG-AS1,4.0
MCEE,2.44
LINC00920,6.0
MYLK-AS1,0.0
SPP2,70.141
SEMA4D,140.81099999999998
MYOT,3.0
AL596028.1,0.0
AC008427.1,0.0
SPARCL1,2.0
AC112206.1,2.0
AC092100.1,2.0
TRIM44,36.249
CCDC39-AS1,0.0
CHST15,113.99999999999999
HS1BP3,20.052
AC009319.1,0.0
RN7SL451P,1.0
ARHGAP42P5,8.746
RARRES2P11,0.0
MIR7704,0.0
TTTY7,0.0
SCRN3,20.155
P2RY10,1.0
TMEM218,25.0
OR10A6,34.034
AC121338.2,0.0
AC092447.9,0.0
ASH2L,45.792
RNU7-12P,1.0
LINC02364,0.0
MIR660,0.0
ATP6V0A2,46.95100000000001
AL360182.1,1.0
KLHL35,7.856
AL355478.1,6.0
KRTAP21-3,1.0
AL358216.1,0.0
ATP6V1B2,180.269
AL121603.1,0.0
AC025423.3,3.0
AL035420.2,0.0
AC239367.3,0.0
HOXC11,1.0
AC094108.1,1.0
AC010476.1,1.0
REREP2Y,0.0
AC121757.1,0.0
AC006449.6,3.0
NT5C,1.0
AC124893.1,4.0
ELP5,3.0
RN7SKP235,0.0
AC092447.6,0.0
CFAP69,145.858
AC002985.2,0.0
SAMD7,3.2319999999999998
EBF3,7.0
RN7SL364P,2.207
AL031600.2,2.0
MBL3P,0.0
RPL23AP53,3.0389999999999997
AC003080.1,0.0
CYR61,6.0
AC100871.1,0.0
RN7SL488P,1.278
PRRC2CP1,0.0
AC091013.1,7.0
TRAV8-7,0.0
VENTX,14.575
MIR8070,0.0
MARCH2,32.0
MTCO1P49,0.0
KLK5,3.0
IGHVII-60-1,1.0
HS1BP3-IT1,1.0
MORF4L1,52.444
AL136116.1,0.0
OLIG1,2.0
SFN,2.073
AC087518.1,0.0
OPALIN,0.0
SNX8,1.0
FERMT1,8.0
AC091180.4,1.0
OR52E2,0.0
AL731532.2,12.0
GYG1P3,0.0
C1orf54,0.0
IRS4,0.0
AC006011.2,2.0
COX6CP6,0.0
CORIN,22.991
AC090115.1,0.0
IGHVIII-51-1,0.0
RNU6-703P,0.0
AC018692.1,4.118
NME5,5.0
HNF1A-AS1,17.569000000000003
AC020651.1,3.2310000000000003
DLEU2_3,0.0
FCGR2A,129.983
TMEM39A,24.0
SRGAP2-AS1,0.0
AL589739.1,0.0
KIT,10.0
MTHFD1,32.738
ERLEC1,18.511000000000003
MGP,11.103000000000002
CPNE5,9.0
CTBP2P7,0.0
LINC01696,0.0
CD2,6.0
SNORA3B,108.0
MIR6780A,0.0
BNIP3P23,0.0
AC106745.1,0.0
RNU6-699P,0.0
DCAF11,44.064
ASTE1,9.0
DHX16,9.0
CENPS-CORT,0.0
RN7SL130P,2.0
MIR3649,0.0
LDHB,6.0
RNA5SP403,1.0
STX16,55.953
AL121759.2,1.0
AC093879.1,6.086
RN7SL66P,0.0
AC147055.2,0.0
ANKRD20A11P,8.508000000000001
MAP7D2,1.0
SRP9P1,5.412999999999999
AC005520.1,6.932
RN7SL42P,0.0
AC022613.2,10.769
AL360169.2,8.228
NPLOC4,68.18599999999999
ANKRD20A8P,80.418
FCGR1A,14.989
MAP7,7.0
TXNP5,3.763
ORC3,11.0
AC008694.2,0.0
COX5AP2,0.0
SLC9A9-AS1,6.0
AC130448.2,4.024
LINC02092,1.0
PTPRA,44.330000000000005
AL359736.1,0.0
AL034397.2,2.0
AL355581.1,0.0
TRH,1.0
PIK3AP1,32.0
AC092757.1,0.0
AL355574.1,0.0
RNU6-10P,0.0
AC007610.1,1.0
AC211469.2,0.0
PFDN6,2.0
RPS23P4,0.0
AC103563.5,2.0
USP9YP36,0.0
AC106872.7,0.0
AL356234.1,0.0
RNU6-844P,0.0
ICAM5,2.0
AC079587.1,0.0
MIR124-1,0.0
AC006511.2,2.0
RN7SKP231,0.0
AL121839.1,0.0
AP1M2,0.0
C5orf51,24.0
AC025627.4,0.0
AC090132.2,0.0
VN1R51P,0.0
AC100767.1,0.0
AP001877.1,0.0
PFN1P10,0.0
TTC36,0.0
MAP3K1,68.0
AL589990.1,3.0
AC008277.1,0.0
MIR3919,0.0
ETF1P1,0.0
AL162388.1,0.0
HCAR3,5.0
LINC00837,5.0169999999999995
LINC01949,88.10700000000001
DNAJC10,286.386
AP001979.2,0.0
RASL10A,1.0
LINC01490,2.0
SNRPGP14,0.0
JKAMP,20.195
NAP1L5,6.0
LRRTM1,2.0
HIPK4,0.0
ABCC13,33.81099999999999
CFHR5,2.0
OMD,2.0
PCDHGA2,0.0
AL035410.2,5.0
PAK4,12.007
RNF122,3.0
RN7SKP142,0.0
CDC42P4,0.0
CSPG4P11,0.0
SEH1L,50.955999999999996
URB1,34.861
RNY4P18,0.0
SLC1A4,16.972
MIR640,0.0
KRT17P4,4.49
ZCCHC14,11.0
AL031673.1,1.0
LINC02423,1.0
PPP1R21,23.153
FRG2C,6.027
RPS10-NUDT3,20.516
AC002480.1,1.0
KRT18,6.0
RNU6-817P,0.0
THRA1/BTR,7.0
CRYZL1,21.965000000000003
AC026470.3,2.0
AC027237.1,0.0
AL353746.1,14.0
PRSS44,0.0
AL157932.1,0.0
EIF5A,34.283
AL353194.1,0.0
DNMT1,19.891
AC087190.2,1.0
LSM3,18.373
EXOC6B,15.0
RNU6-1308P,0.0
AC091901.1,2.028
BMS1P10,9.855
AC087463.2,0.0
ZNF624,11.665000000000001
LAMA1,20.685
AC013270.1,0.0
ARMC7,1.0
AC048380.2,6.0
AC091045.1,2.227
RPL23AP69,0.0
TCERG1,39.001
ELMO2,3.0
GFRAL,2.031
AL121877.1,0.0
ARL13B,16.000999999999998
AC091489.2,0.0
OR2A20P,0.0
AC124283.2,0.0
AC105417.1,0.0
MEIS3P1,0.0
AC069181.1,3.0
AC060809.1,1.0
AC011462.2,0.0
RNU6-675P,0.0
LINC01146,1.109
AC015563.2,0.0
SNORD115-4,0.0
FBXO7,276.15
SNORD60,23.0
PIGA,9.588
BISPR,13.924
SUGP2,28.537000000000003
LCE3C,0.0
MIR4520-1,0.0
AC104984.3,1.7819999999999998
ACTRT2,0.0
AP000924.1,1.0
RNU6-579P,0.0
RTKN,3.0
GPR139,2.0
LINC01579,20.872
RNU6-539P,0.0
TSR3,1.0
TXNDC15,38.32299999999999
CRIP2,2.0
KDM4B,45.27
AC073521.1,0.0
AL391336.1,0.0
AC006001.1,0.0
PPP1R8P1,1.0
GAP43,10.0
ISX,6.0
AC105393.1,1.0
TANGO2,33.802
MTCO3P22,0.0
RN7SL687P,0.0
C6orf136,6.0
AC133919.2,5.595000000000001
AC027228.1,3.826
RNASE6,0.0
AC026826.2,0.0
AP3B1,32.062
AL356289.3,3.003
AC093107.1,0.0
MIA,1.0
AP000787.3,0.0
VDAC1P3,0.0
TERF1P2,5.0
TFAP2E,2.0
FMOD,0.0
CHP1,44.964000000000006
NPAP1,32.935
AC145343.1,1.072
MID2,2.0
ENKUR,7.0
AC004801.1,0.0
SMPX,3.0
CYP4V2,32.903
AC141557.2,0.0
RPS4XP1,4.0
AC067838.1,1.0
EHF,3.0
AC006499.1,1.0
SNRNP25,0.0
SMAD5-AS1_2,0.0
MIR6893,0.0
AC123768.4,6.0
TMEM131L,58.0
AGPAT2,3.0
CPB2,4.0
AC068724.1,1.033
SIAH1P1,0.0
FADS3,25.795
FP325313.1,1.0
AC093762.2,0.0
DYNC2LI1,17.857999999999997
RAB30,44.0
RPL9P32,1.0270000000000001
C8orf88,3.0
GBGT1,8.0
AC092268.1,0.0
PDE11A,24.956
AC004771.4,6.0
FAM157B,11.024000000000001
PARVB,26.024
AC011447.5,0.0
AC108477.1,2.0
RNU7-188P,0.0
POLR3F,6.0
OR1AA1P,1.0
PTP4A1,26.0
AP000753.3,0.0
INHBB,4.0
AL158839.1,2.0
AL391069.2,1.0
ABCC5-AS1,0.0
OR7A18P,0.0
CSNK1D,37.796
OR10D3,2.0
RNU7-71P,1.0
TAPT1,28.272
AC004221.1,0.0
AC009139.1,0.0
AC010595.1,6.747000000000001
RN7SL152P,0.0
HMGB1P32,0.0
ZNF14,3.0
LINC02090,0.0
SEMA4F,15.911
RNU6-81P,1.0
AC133485.1,0.0
NKX2-8,0.0
CDC42EP3,21.917
AC024451.2,6.0
RBMS3-AS3,0.0
EGFEM1P,8.594
ACTG1P16,0.0
SOD2P1,0.0
AC053481.1,1.0
TUBGCP6,5.6770000000000005
SNORA59A,4.975
DEFB105B,0.0
C9orf135,1.0
CTGF,2.0069999999999997
CWF19L1,20.626
TRIM64DP,2.445
ILF3-AS1,17.054000000000002
AC145207.7,2.026
HCG11,38.556
AC008897.1,0.0
AC019077.1,1.197
TRIP6,2.0
LINC01356,19.126
AL357075.1,1.0
RNA5SP163,0.0
SCGB1D5P,0.0
AC116667.1,6.0
CYP3A52P,0.0
HDHD3,5.01
MIR2278,0.0
AC097468.3,0.0
RNA5SP72,0.0
CD2AP,48.403000000000006
CASC20,4.073
KRT8P29,0.0
MED20,8.0
LINC01400,0.0
SHANK2-AS2,0.0
GNG8,0.0
MSL1,79.17099999999999
TGIF2-C20orf24,0.0
RN7SL35P,3.0
TLE6,5.0
RN7SL675P,0.0
AC005225.3,0.0
CIDECP,11.777
GTDC1,41.645999999999994
LINC00407,1.0
VN1R80P,1.0
ALG1L2,23.0
TUNAR,4.0
AC027801.5,0.0
AC010486.3,0.0
FAM204A,35.442
AC110057.1,1.0
AC005821.1,5.117
PUDPP1,0.0
AL160313.1,0.0
SEMA6A,15.000000000000002
AC005823.2,0.0
AP005131.7,4.0
AC026780.2,0.0
GNRHR2P1,1.0
ZNF645,0.0
AL161785.1,9.0
AC005674.1,0.0
AC069023.1,0.0
CDC27,280.818
GSN-AS1,11.51
AC018553.1,0.0
IGHV3-65,0.0
HNRNPA1P62,3.0
LAMC3,4.013
AC009269.6,1.0
C11orf42,0.0
KIAA0391,30.116
AC118758.3,13.615
OR7E117P,1.0
AC116407.4,1.0
MIR1255A,0.0
AP000697.1,0.0
AKR1C6P,0.0
PCBD1,1.0
AC020978.10,8.708
AP003392.2,0.0
LSM1P1,1.0
AC093367.1,0.0
AC080079.1,0.0
NEAT1_1,0.0
AL031283.2,3.175
AL929472.2,0.0
ZBED6,123.647
AC233724.15,0.0
FANCC,17.141
AC239585.1,0.0
RNU6-877P,0.0
PPM1AP1,1.0
AC092634.7,0.0
AC009121.1,0.0
SLC10A7,14.0
MIR3184,0.0
AL512637.1,5.0
C11orf70,10.091
AL935212.2,0.0
AC021506.2,1.0
RPL3,27.111
CHEK1,16.209
TPSB2,6.667999999999999
AC063976.1,0.0
CACNA1D,41.283
AC104073.1,0.0
PCF11,63.735
LINC02079,0.0
LSM6P2,0.0
SDHCP2,0.0
TRIM27,40.122
TEAD2,2.0
AP000553.4,0.0
DDX10,27.976
AC253576.2,0.0
MIR626,0.0
AL355310.2,2.386
THRIL,1.045
USP9YP19,0.0
CYP2T1P,2.003
ST13P6,2.7760000000000002
RNF166,12.0
VEZF1P1,1.0
AC011453.1,6.506
AC107952.2,4.0
GMEB2,5.0
RNU7-159P,0.0
SNX9,7.0
AP000844.2,1.0
AC135048.3,0.0
AP001171.1,5.0
RPS15AP1,0.0
AC089984.1,3.0
ZNF736P12Y,0.0
PPP1R14BP5,0.0
MOCS2,12.0
Z99289.3,0.0
OR5P4P,0.0
AC037198.2,0.0
ITGB2-AS1,8.0
HARS,30.58
EEF1AKMT1,2.0
AC022079.2,0.0
LINC01570,0.0
OR10J4,0.0
CHCHD2P4,0.0
BRI3,32.132000000000005
AC053503.2,0.0
AC109583.1,2.0
AC026785.3,1.0
AP005901.2,14.0
PARP3,5.0
CDHR2,3.0
LCA5,7.0
CILP2,3.0
TSPAN13,7.0
TMEM184A,9.708
PCNP,23.0
Z99129.1,0.0
RNU6-211P,0.0
ZDHHC15,37.554
AC091940.1,12.0
RABGEF1,18.246000000000002
PYCR3,8.666
SUMO2P10,0.0
RN7SL174P,1.0
MIR6826,0.0
SEPT14P24,0.0
MRPS31P5,4.602
DDX43P1,3.0
AC009237.16,0.0
RPL23AP80,0.0
TMA16P2,2.61
ATP2C1,36.999
AC092120.1,2.0
NKX2-2-AS1,0.0
AL096800.1,0.0
NUP210P3,2.0
GPR63,4.242
CELA1,1.0
Z99571.1,0.0
ZFRP1,1.0
UGT2B24P,1.821
CR769767.2,0.0
KEAP1,5.027
ZNF320,34.677
NFAM1,71.911
NSUN5P2,0.0
GPHB5,0.0
RPS19P7,0.0
ELK3,26.0
PCAT14,127.968
AC020907.2,0.0
CACYBPP2,1.0
AC010266.2,2.0
AC008406.3,0.0
ARL14EP,16.0
IFITM9P,0.0
C7orf77,0.0
NDUFA4L2,3.0
AC006435.5,0.0
AC104662.1,1.0
SNRNP70,28.0
AL021707.7,0.0
AL132780.1,3.0
NPIPP1,2.309
KRT8P25,2.0
RNU6-1112P,0.0
PAXIP1-AS2,4.371
VN1R25P,1.0
