gene_name,HH003_K_SA_S8
LSM1P2,3.0
AC090213.1,3.0
AC112178.1,11.819
HMGB1P48,1.0
MIR194-1,0.0
FREM3,14.0
CEACAMP3,6.0
AL139351.1,0.0
MIR150,0.0
AC068587.2,5.062
PLN,7.0
LRTM1,6.103000000000001
TET1P1,2.0
PWWP2B,9.0
AL358216.1,4.0
CD3G,21.685000000000002
CPOX,16.549999999999997
MIR5585,1.0
ATP5G2P1,0.0
AL357153.3,0.0
AL606490.8,0.0
MIR1302-6,2.0
KRT38,7.0
BANF1P3,4.0
AC026798.1,2.0
AC005034.5,3.0260000000000002
APLP1,10.468
CDCA2,14.0
KCNK7,4.0
CST2,2.6189999999999998
HPGD,12.999999999999998
SLC25A43,13.709
LINC00314,11.693
MTCO1P12,6.422000000000001
AC130462.1,12.815
SNORD114-31,0.0
MIR1301,0.0
AC009053.2,9.954
AC245452.4,1.0
AC134698.3,0.0
MAPT,43.945
NFE2L1,38.99999999999999
RNU6-1158P,0.0
ATG10,48.178
NPHP3-ACAD11,2.923
AC131097.2,0.0
AC005840.4,11.695
TBCC,15.047
MIR182,0.0
AC022973.4,0.0
AC006197.1,2.0
SLC38A1,147.813
AC012485.3,28.529
FCF1P2,5.0
AC104836.2,11.822000000000001
SNX18P2,5.559
FLT3LG,29.277
AC069148.1,0.0
AC068790.7,0.0
FEZF1-AS1,7.0
KRT18P54,0.0
AL357054.1,1.0
AKR1C3,13.465
AL035420.3,0.0
AC009060.1,12.0
AL353997.2,19.0
TRAC,10.0
INO80C,218.57300000000004
MSL2,43.0
RBMS2P1,0.0
GAS8,10.0
AC098487.1,8.587
AC108073.1,1.0
PRYP3,0.833
WDHD1,40.0
HMGA1P8,0.0
PRSS21,5.0
RNY4P37,0.0
AL135818.2,3.0
SCDP1,1.13
RABL6,15.43
AC060809.1,5.0
AC092335.1,22.709
AC084759.3,16.0
MIR6844,0.0
CYP27A1,26.0
SNORD9,38.0
AC025175.1,10.0
HERPUD2,44.965
MIR147B,0.0
EFCAB13,40.858
RN7SKP173,3.0
EXOSC3P1,4.0
MIR6799,0.0
PAGE4,6.0
AL645608.2,3.0
AL591623.1,33.434
AL080250.1,7.891
RN7SL50P,9.924
RNU6-660P,1.0
AC111170.2,6.0
CGGBP1,87.0
WDR75,27.825
AC087664.3,5.0
MIR520E,1.0
UBXN2B,106.74999999999999
MIR1269B,0.0
AL391380.1,3.0
LARGE1,69.894
KRT8P44,1.0
AC104211.3,1.0
PGS1,89.0
AC119751.2,5.0
FABP3,0.0
AC009088.4,0.0
SRP68P1,0.0
AC027130.1,22.0
AC005699.1,5.0
ZNF626,45.44200000000001
CYP20A1,66.842
FBXO8,10.0
AC008759.3,0.0
RPS27AP15,2.0
HMGB1P11,2.0469999999999997
OR2D3,1.0
AL161901.1,9.0
DKK3,19.0
PRDM13,9.0
MIRLET7B,0.0
PIGO,22.734
VHLL,3.0
AP002383.1,3.0
AC104961.2,10.0
AC096708.4,1.0
AC009806.1,2.0
TMEM184A,27.443999999999996
EIF2AK3,30.0
HSPE1P14,1.0
DNAJC4,10.0
RN7SL266P,1.0
C19orf25,40.506
SNORD113,4.0
AL162151.2,4.35
CCDC182,0.0
DUX4L4,0.0
MIR4478,0.0
FNDC3CP,4.0
TMEM263,31.282999999999998
THUMPD1,285.815
COPS5P1,5.0
PKP4P1,9.0
AC244517.11,0.0
FSD1L,42.282
AC125336.1,6.0
UBQLNL,8.0
TRAV36DV7,2.0
RFLNB,85.649
IGKV3D-15,0.0
AC105180.1,5.0
ALDH3B2,3.0
ALG1L8P,1.0
Z83846.1,0.0
UBA3,88.967
AC108860.2,19.250999999999998
AL732314.4,0.0
NPBWR1,3.0
SUPT20HL1,1.876
ARHGAP23,31.0
AC012615.5,1.0
AL391001.1,12.0
PEX14,6.0
STXBP6,29.0
LRP1-AS,1.0
AC037479.1,0.0
CTAGE14P,10.19
AC027345.1,1.0
AC044792.1,0.0
AC098936.1,39.07
ALPL,81.0
RPL12P44,0.0
AL365475.1,11.0
BCL2L2,27.0
UBE2D3P1,2.11
LMO4,33.0
AC129807.1,5.0
AC003080.1,2.0
ALKAL2,2.0
GTF2IP20,106.095
AL021707.2,29.665
TMEM63C,19.0
CT47A11,0.0
HNRNPKP1,5.0
LRBA,95.487
AC234772.3,2.0
RUNDC3B,22.999999999999996
AC022034.2,10.0
PWP1,18.0
LINC01505,46.87899999999999
TNNI2,9.999
POLE3,11.0
AL590399.4,0.0
SNORA30,4.0
UBAP1L,17.441
HNRNPDLP4,1.0
RNU6-686P,0.0
AC019209.2,4.0
AC019254.2,0.0
MIR124-1,0.0
PBK,9.0
AC092718.8,3.1010000000000004
TRIM43CP,12.745999999999999
NUP107,79.595
RNA5SP461,0.0
MINOS1,41.44500000000001
AL133480.2,1.386
LINC02343,7.0
CDH16,6.0
DCDC2C,4.0
MYRIP,15.0
IL1RAPL2,5.0
AC104794.1,1.0
LINC02083,2.0
NICN1,35.31
AC091163.2,1.0
ZNF92P3,7.0
NUPR2,0.0
AC026316.3,19.095
SPRN,4.0
U2,29.178
MIR140,0.0
AC128709.2,0.0
AC009133.1,19.0
AC026904.2,0.0
AC064853.1,1.0
AL445363.2,12.769
AC007557.4,3.0
AC087289.2,1.0
AC241952.1,22.240000000000002
KCNMA1-AS3,5.0
TSPAN14,186.842
AC096637.2,48.152
SH2D7,0.0
AL133343.2,0.0
AL159987.1,0.0
AC009299.1,246.0
TIGD1,680.3589999999999
AC108676.1,40.080999999999996
AC091053.1,0.0
LINC02398,0.0
C5orf30,17.0
AC124861.1,0.0
AP001005.2,6.0
AC016866.2,0.0
AC006026.2,0.0
ANGPTL3,8.0
FAM213A,48.31
AC097512.1,23.105999999999998
CYP4F60P,0.0
AL358913.2,6.0
ACTL9,0.0
RNU1-45P,0.0
AL136164.1,2.0
ADAMTS6,20.0
WDR60,28.083000000000002
AC106798.1,0.0
MIR3122,0.0
RN7SKP4,5.936
TMEM39B,11.0
BHLHA9,0.0
SNORD115-9,0.0
AC078899.1,5.504
ST20-AS1,124.387
FO704657.1,0.0
PCAT6,1.0
AC009506.2,0.0
AC107031.1,0.0
RAF1,177.17300000000003
PDCD5P2,0.0
RPL17P36,1.0290000000000001
RN7SL180P,7.301
AL139353.2,7.0
RNU4-75P,0.0
E2F5,38.854
AC011474.1,58.016000000000005
IFIH1,22.000999999999998
CRISP2,6.0
AL670379.4,0.0
AC108037.1,0.0
AL353705.1,7.0
ZNF37A,352.168
AL078612.1,0.0
MYH8,23.0
AL050331.3,3.0
LINC01691,0.0
TBC1D8,96.5
RBM23,221.877
DNMT3B,16.0
RPSAP15,0.0
RN7SKP239,3.0
AC073530.2,288.765
AC008808.2,0.0
AC068620.4,66.817
FOXD1-AS1,1.0
AP001120.2,7.308
THSD4-AS1,8.0
MTCO3P18,1.0
LINC01990,17.532
MIR1539,0.0
SAP18P3,0.0
ORC3,17.61
AC073133.2,8.135
AC010271.1,4.0
LINC00563,5.0
ALOXE3,12.0
ARL6IP1P2,8.0
CD207,7.0
AC009336.1,2.0
RNU6-168P,1.0
AC044810.3,0.0
AC011824.2,3.0
UBL5P2,0.0
AC121761.1,20.359
AC023513.1,1.0
AC105429.1,20.104
RNA5SP424,0.0
SYBU,25.621
PRR13P5,0.0
TMEM108-AS1,7.0
LINC02230,0.0
FAM99A,0.0
AC012442.1,1.0
CSNK1A1P1,9.0
AC006269.1,29.192999999999998
JOSD1,37.599
NR1H3,14.000000000000002
BARD1,24.0
BX322557.2,0.0
RPS8P6,2.0
AL590705.3,3.444
PEX1,57.234
MED15P9,9.545
MTATP6P22,5.0
LINC00951,2.0
AC093878.1,0.0
AL049779.1,3.58
MAGEB10,32.983000000000004
AC021035.1,0.0
MIR3131,0.0
DNAJC19P3,1.0
RPSAP18,0.0
AC078846.1,43.925
HIRIP3,17.0
LECT2,67.333
AC117409.1,3.0
AP003385.2,1.0
DR1,218.083
RNU6-369P,1.0
RN7SKP36,2.0
AC109454.2,1.0
RPS29P32,0.0
AC026616.1,1.0
VDAC1P9,4.0
FOXN2,63.0
AC019349.1,2.0
SNX4,13.0
AP000648.3,11.0
STXBP4,87.69900000000001
AC011195.2,4.0
KRT18P32,0.0
AC097638.1,0.0
AC068228.1,0.0
CD320,8.193
AC124944.2,5.069
AC016251.1,10.091000000000001
AC079089.3,2.0
AC093162.2,3.0
AC007614.2,2.0
AC091198.1,18.0
LINC01181,0.0
RNU1-56P,4.0
Z95327.2,8.0
LINC01438,2.0
MTND4P7,0.0
LMX1A,9.0
AC005052.1,4.0
ONECUT1,10.0
RAB28P2,1.443
Z98884.2,0.0
MIR553,0.0
MIR25,2.0
RNA5SP454,0.0
FAM138D,5.63
TLR4,202.0
RN7SL170P,3.986
TMPRSS6,0.0
RN7SL785P,24.528000000000002
HNRNPA1P63,4.058
AL049830.3,7.0
CARD8,239.621
AC137579.1,7.0
LINC02418,13.468
SUB1P2,4.0
LINC02278,5.0
AC068790.4,0.0
LRFN1,12.398
TRGV9,5.0
LCE3B,0.0
AC139495.1,381.01099999999997
AL158825.2,9.512
OR5AW1P,0.0
PRELP,34.324
MIR1224,1.0
LNCSRLR,6.0
AL121821.1,20.0
AC005191.1,0.0
PDX1,29.0
Z82198.1,0.0
YBX1P5,1.0
IGKV1-8,0.0
RPS24P1,0.0
LINC02422,4.0
MACROD2-IT1,11.0
VGLL3,83.16799999999999
AC016542.3,7.0
PMCHL1,9.485
RNU1-11P,1487.0420000000001
MAPK6PS3,2.0
DCP1A,49.62299999999999
AL353072.1,1.0
FKBP10,4.0
FYTTD1,61.217
AL139805.1,0.0
NAT2,4.0
SCLT1,149.052
PROX1-AS1,130.66299999999998
CUL1,18.0
AL031666.3,3.0
AL162384.1,2.0
LINC00533,1.0
AC138965.2,1.0
RNA5SP344,0.0
ATP6V0CP3,0.0
LINC01090,13.527000000000001
PPIAP3,0.0
AP000793.1,11.0
BCAR1,4.0
AC098869.2,7.0
MIR3529,0.0
RN7SKP87,0.0
TRBV12-1,0.0
HNRNPA3P16,11.0
RAB3D,214.775
RNU2-65P,6.669
AL162395.1,0.0
AL591848.3,4.391
C6orf136,13.0
AC147651.2,2.0
AL162274.1,3.2960000000000003
SCARB2,284.418
AC132192.2,7.0
ARGFXP2,9.918
OR1S1,0.0
AC103764.1,7.0
AC083806.2,27.861
C3orf80,9.0
HMGB3P17,5.0
AC090152.1,6.0
RPS3P1,3.0
AC073539.2,0.0
RNU6-1225P,51.836999999999996
NUAK1,18.0
RALGPS1,33.352999999999994
AC138028.1,9.818
AC245884.12,0.0
RNA5SP505,0.0
Z97205.1,1.0
AL590438.1,11.0
AC100861.2,10.164
KIAA1614,26.043000000000003
AC006357.1,3.0
PIF1,30.081
NPTN,36.174
AC233724.8,0.0
AC099487.1,12.467
POC1B,108.69699999999999
RPS6KA5,488.79
ZSCAN12P1,2.0
SNORD34,19.758
AL445235.1,13.209000000000001
MTCYBP12,2.0
AC108002.3,3.0
IGHVII-60-1,1.0
BUB1B,27.0
MIR566,0.0
EEF1E1,128.106
MED28P2,4.0
LINC01467,12.0
AGPS,63.026
TMA16P2,2.362
SLC26A9,10.0
CLDN20,2.0
OR2Z1,1.0
AC104989.1,0.0
NPR2,19.0
OR2AM1P,0.0
SCD5,534.03
RN7SL123P,22.024
TNFSF11,9.0
ZNF793-AS1,2.0
RPS26P28,0.0
SPATA20P1,6.0
ACAT1,118.621
GPR173,156.12
AL365440.2,14.0
AL669831.6,0.0
TUBBP2,1.0
FHL5,4.0
PGM2L1,72.278
MTCO1P21,2.0
OR1G1,2.0
MIR4284,0.0
AC025475.1,0.0
INTU,1204.841
H2AFZP5,1.0
AL590378.1,1.0
AC008393.1,8.0
CEBPB,132.0
AC009229.4,1.0
MIR548AY,0.0
DUSP21,0.0
AC130895.1,10.0
STK4,337.28099999999995
SOX7,21.471999999999998
AC080129.1,0.0
RNA5SP366,33.0
AC027801.2,3.2939999999999996
CKLF-CMTM1,11.341
RNU6-1116P,0.0
KIR3DP1,4.382
MLIP,22.75
AC079987.1,4.0
F11,14.0
MIR4662A,0.0
TOP3BP1,0.0
MT2P1,0.0
AC061965.1,3.042
ALKBH3-AS1,14.0
RTEL1-TNFRSF6B,9.572
UQCRH,17.155
RNA5SP162,0.0
AC090617.6,2.0
CROCCP3,48.528000000000006
SCAMP4,55.42700000000001
PAICSP2,7.0
AL162727.2,0.0
AQP7P3,1.242
NCOA7,52.491
AC018437.1,3.0
AC020890.1,5.0
AL121974.1,5.0
AC008687.2,1.0
HNRNPH1P2,3.0
ERVH-1,173.635
AC016597.2,0.0
AC010350.1,0.0
LINC01287,14.0
PYGO1,49.316
RPS3P7,2.0
SMYD2,21.0
RNU6-1196P,0.0
OBSCN,58.041000000000004
AL356019.1,2.0
AL021707.8,0.0
S100A7A,11.0
FBXO36-IT1,0.0
CYP2U1,24.0
AC017048.3,8.0
LSAMP,89.038
CATSPERB,23.064
FLNB-AS1,7.0
AC100757.4,25.776999999999997
HOXA11-AS1_3,0.986
C5AR1,180.576
HAPLN2,5.0
AL354733.2,133.914
SHC4,108.10499999999999
ZNF788,163.758
AC018695.7,13.307
SRPK2P,0.0
LINC01931,8.0
COX5BP1,0.0
SLU7,54.862
MIR4505,0.0
AC091027.1,0.0
AC100827.3,14.306
AC007336.2,4.0
NAP1L4P1,4.0
MTND5P8,1.0
HOXB-AS1,3.0
SBSN,10.0
TAT-AS1,1.0
RNU6-957P,0.0
OR52B2,1.0
FCF1,182.33800000000002
ZFRP1,11.0
AC020633.1,7.093999999999999
AC009034.1,2.0
RN7SKP19,0.0
BX649632.1,8.4
IGLVIV-66-1,0.0
MRNIP,159.858
HMGN1P9,0.0
ANXA2P1,3.0
GIMAP1,39.749
MMP28,5.0
MIR4459,1.0
AC013269.1,0.0
C10orf142,1.0
CENPJ,27.000000000000004
AL390816.3,2.0
AP003396.4,4.0
RNU6-63P,3.0
NF1P8,3.2230000000000003
AL360181.2,2.068
C2orf49,37.01
AC005670.1,2.0
TEKT5,3.0
AC243428.1,0.0
ABCG1,38.331
DOCK5,357.20900000000006
PTCD2P2,2.0
AC105105.3,1.0
HNRNPA3P11,6.0
AC093107.1,1.0
SAA1,0.0
LINC02288,23.658
PTDSS2,12.0
PTMAP3,2.0
TRBV6-6,0.0
AC021713.1,9.769
AC060814.2,0.0
RN7SL655P,10.0
AC078925.4,5.0
ACTG1P9,24.478
SLURP1,0.0
ISCU,94.999
C14orf28,11.000000000000002
AC093732.2,0.0
AP002512.4,27.59
AP001888.1,6.0
AC027348.2,15.663
AC095060.1,0.0
AC073610.2,0.0
AC091152.2,9.0
ALAD,54.0
TACR1,5.0
CYP4Z1,4.0
CDK16,14.0
MIR200CHG,1.0
OGT,239.0
SNORA21B,10.93
FAM220CP,0.0
UBE2L5P,10.838
RNU1-19P,2.376
HINT1P1,2.0
AC096745.2,19.004
MIR3173,0.0
U47924.2,6.0
AL035420.2,10.482000000000001
AC114797.1,1.25
ELMO1,136.70100000000002
SRRT,20.0
FRS3,10.614
AC005777.1,1.0
KLK5,4.0
POLA1,15.0
NPIPA5,1.304
TSPY1,0.0
CRIPT,14.0
AC037441.2,1.0
MRPL3,102.49799999999999
KREMEN1,131.733
AC117532.1,0.0
AC092611.1,8.0
SSX8,4.0
RTBDN,9.519
FAM90A1,7.328
LINC01476,1.0
FMO11P,5.0
LINC01004,6.0
SERPINA2,0.0
AC009319.1,2.0
AC006213.5,0.0
AC060771.1,0.0
AL035416.1,0.0
CHEK2P3,0.0
PSMA6P1,1.04
CTBP2P2,0.0
AP000790.2,3.0
TRAV26-1,3.0
RNU4-71P,2.0
KRTAP13-4,0.0
DNAJC13,85.001
ATP5HP2,5.0
AC022164.1,16.0
AC093510.2,4.0
AC069157.1,0.0
AC087855.2,15.0
VN1R64P,1.0
PSMA5,34.0
AC018761.3,6.0
AC053503.4,4.3469999999999995
AL022069.1,30.144000000000002
AC010261.2,19.089000000000002
AL645931.1,0.0
AL645927.1,1.0
IGKV1D-22,3.0
RNU2-29P,0.0
EIF3D,31.147
ARHGEF40,47.64
RNU6-1332P,0.0
MTND5P28,7.0
CHMP7,45.001
RPS26P2,0.0
AC239799.1,0.0
IL16,146.702
AC079598.4,0.0
LHCGR,19.183
AC073486.1,2.958
SH3RF3-AS1,6.0
AL132780.2,6.0
AP1B1,11.011000000000001
GAPDHP25,0.0
AC006499.8,0.0
AC021736.1,3.0
EEF1GP4,1.0
AC009120.3,0.0
AC087742.2,3.0
RFX8,10.001
MIR4441,2.0
KLHL7-AS1,103.78
AC244505.7,0.0
ANKRD62,41.497
CD55,210.27100000000002
TM4SF19-TCTEX1D2,3.469
AL591499.1,42.381
AC090541.1,1.0
FAM110B,9.0
AL137845.2,0.0
SMCR2_1,0.0
AC105275.2,0.0
APBA3,42.009
TRBV5-2,1.0
AC025678.3,74.425
TAF15,35.001
MRPS18CP4,0.0
PLB1,39.0
AP004245.1,0.0
IGFL1P2,0.0
AC010307.4,1.0
AC020892.2,0.0
LINC02404,4.0
ERP27,8.052
AL136987.1,0.0
AC134407.3,6.0
ALPI,2.0
AC025187.1,107.32600000000001
COX6CP16,0.0
OR2T34,0.5
PRICKLE1,27.290999999999997
AC008945.2,3.0
OR2T6,25.0
AAGAB,20.0
AC092642.1,1.0
RNU6-634P,2.0
LINC02156,2.0
ITSN2,133.29399999999998
RNA5SP440,1.015
GRPEL2-AS1,1.0
AL096700.1,26.625999999999998
PLLP,75.452
FDFT1,32.412
SNORD38B,0.96
PON2,14.061
RNU6-606P,0.0
FABP6,1.0
LINC00681,3.0
RN7SL819P,8.232999999999999
RNU6-986P,1.0
SOCS5P3,4.0
NOCT,29.789
IRX2,4.197
AC092017.4,164.859
LINC00395,5.0
MTND5P33,3.0
AC018552.3,3.0
AC016910.1,1.0
EEF1B2,14.904
AC004554.1,2.0
KLRB1,8.0
SNORD2,1.8869999999999998
DIAPH2-AS1,11.746
AC105202.1,24.347
AC006160.1,5.0
AC011900.1,11.0
AC073901.1,0.0
AP003097.2,2.0
AL137845.1,12.137
TMEM135,47.50599999999999
MTCO3P20,0.0
PSPC1,72.492
TIMM22,12.0
ST18,46.17999999999999
GSKIP,27.0
TNXA,0.0
CAPN5,16.139
ETS1,115.714
AP001476.3,2.0
AL359313.1,7.458
APOA2,2.0
DENND4A,190.854
SDHDP2,0.0
CLCA2,11.0
AC117377.1,2.0
RN7SL219P,2.011
SNUPN,45.733999999999995
HIGD1AP12,0.0
STOM,162.395
PDE6G,4.0
AC003973.3,45.257
AC078828.1,0.0
ST6GAL2,36.187
PIWIL2,28.441999999999997
AC114786.4,3.1239999999999997
AL360081.1,0.0
RNU6-600P,2.0
IQANK1,33.36
FAM212B-AS1,2.0
AC092490.2,1.0
RNU6-1048P,0.0
OR5D13,0.0
SMR3B,6.0
IFNL3,2.782
MOB1B,130.877
AC073842.2,3.883
COA4,9.911999999999999
CENPVL3,0.0
MOB3A,168.532
CD177P1,0.0
ST13P15,4.6
VN1R31P,2.0
SMIM18,2.0
AL121987.1,4.0
AL590617.2,2.0
LINC02079,0.0
MTND2P23,5.0
SLC38A7,50.19499999999999
USP32,178.12800000000001
RPL5P18,3.0
RNU2-28P,1.9280000000000002
AC096721.1,8.0
TTC29,15.0
AC100832.2,14.0
IGHVIV-44-1,0.0
LINC01177,0.0
SAFB2,65.48700000000001
FAM155B,3.0
BX276092.2,0.0
AC009313.1,5.0
Z85995.1,0.0
RN7SL802P,2.0
HMGN1P15,4.0
AL445928.1,0.0
Z98259.2,4.0
AC069262.1,1.0
LINC01354,8.0
ZNF568,59.861999999999995
RPS5P3,2.0
RN7SL111P,2.0
LCN6,2.0
AF038458.1,3.0
C1QTNF12,2.0
COMT,15.474
SUV39H1,3.0
KRT83,4.617
IPO9,82.728
NAGPA-AS1,19.475
AC108058.1,15.478
AC068473.5,10.0
MRPL39,9.0
AC004080.4,1.0
CATSPERD,5.367
EFNB1,3.053
AC091868.2,1.38
AC003045.1,1.0
RPL13AP17,8.0
SPX,10.0
GAREM2,13.294
FOXO1,19.433
H3F3B,200.875
AC020891.4,1.0
ABHD17AP7,0.0
HNRNPA1P17,2.0
VN2R17P,1.0
MAGEA2,3.0
LAMB4,20.16
SULF2,53.99900000000001
ST3GAL1P1,4.0
LIMS1,158.524
YAP1P2,0.0
RNU6-1336P,0.0
LINC02382,3.0
AL627230.2,33.391999999999996
P2RX4,73.749
DIO3,6.0
DRC7,9.0
AL662899.3,9.847999999999999
AC138466.1,0.0
CFAP44,27.0
AC015911.2,4.0
MIR16-1,0.0
MYO3B,47.876000000000005
MIR5191,0.0
NKTR,262.47099999999995
AC113192.1,0.0
EYA2,4.0
FANCD2OS,5.947
LCA10,12.513
NDUFA5P2,8.0
ZNF383,148.881
AC015689.2,4.191
ZNF175,29.753000000000004
TPR,110.16
SPINT1-AS1,6.0
LINC00529,2.0
RNU6-709P,0.0
AL049612.1,1.0
AL031719.1,4.0
LINC02038,4.0
ST13P10,6.452000000000001
DIAPH3-AS1,3.0
SNRPCP18,0.0
DUSP12P1,2.0
RPS20P15,1.0
MIR6723,10.0
MIR6744,0.0
SNORD116-25,0.0
MIR105-1,0.0
MIR554,0.0
AC069120.3,3.0
AC093620.1,0.0
ABL2,70.21
AKT3-IT1,12.812000000000001
AC116021.1,0.0
AL133412.1,18.0
AC130364.1,2.0
SH3GL1P2,1.147
ZNF43,61.014
AC009063.3,3.0
MREGP1,0.0
RN7SL724P,1.008
AP000553.4,0.0
AL161616.2,4.0
LL22NC03-63E9.3,45.556999999999995
IGFBP4,2.0
MTND4LP3,0.0
MTCYBP34,0.0
MAPK14,250.0
SBDSP1,8.0
AL049795.1,1.0
TMEM205,18.0
BDH1,62.911
AC108448.1,2.0
SLCO1B1,5.0
IGLV3-29,0.0
MIR6820,0.0
AC079834.1,0.0
FAM27E5,1.0
SNORA58B,33.977
KCTD8,10.0
APOL3,44.0
CDK1,20.0
RPL23AP64,1.025
AC115522.1,6.0
ZNF624,25.049
RPS26P47,0.0
RNU6-1027P,1.0
PRKAB1,73.003
MAGEB4,3.0
AC008406.2,0.0
ZKSCAN8,69.61300000000001
AP001318.2,2.0
AC069079.1,1.0
CCDC88C,61.577000000000005
GAPDHP29,2.0
PPP1R35,3.0
AL162574.1,1.0
HSPA8P20,0.0
AC096996.2,1.0
AC079385.3,1.0
AC137761.2,4.686
AC006017.1,1.0
BRD7P6,7.0
OR2A3P,13.0
AC093815.1,1.0
SPACA9,17.941
ARHGEF4,24.605
RN7SKP197,0.0
IGHD3-9,0.0
ASAP2,32.001000000000005
AC010618.3,35.436
GSTT2B,0.0
CATSPER4,5.0
AC007991.4,6.776
KRTAP13-3,1.0
FBXW12,27.344
SMARCA4,39.587
AC113347.2,0.0
RN7SL831P,0.0
AC239367.2,1.0
AC109588.1,10.999999999999998
HINT1,15.000000000000002
AC084121.2,2.0
AC006449.6,2.0
RN7SKP220,6.0
SLX4,33.284
RAB33A,0.0
AC005703.2,0.0
MRPL12,1.0
RNU6-693P,0.0
SNORD115-3,5.0
LINC01759,4.0
POLR3C,22.401999999999997
AC090282.2,0.0
HMGB3P31,0.0
TM4SF1,7.0
KAZN,40.065
RTN3P1,0.0
AC004678.2,28.218000000000004
SHCBP1L,11.238
AC130469.1,5.0
AC008735.2,10.0
GLYATL2,9.015
IL5,2.0
AC004980.4,2.0
SNRPGP16,0.0
RN7SL553P,5.242999999999999
STPG2,40.0
RN7SL621P,2.763
UNC50,14.0
FADS2P1,6.0
AL353801.3,3.0
AC007749.1,10.0
AC004771.1,0.0
AC126335.1,10.0
AP000926.2,1.0
TBC1D27,21.524
RYBP,47.0
MIR1263,0.0
LINC02402,3.0
RNU6-951P,0.0
SLC24A4,125.418
AC036111.1,0.0
RNU6-1064P,1.0
DNAJC17,12.651
KC877982.1,0.0
RNU6-554P,0.0
MIR381HG,0.0
ZSCAN25,31.747
AL356056.1,70.271
AL138847.1,0.0
RNY3P9,4.0
AC135050.3,17.008
RNU6-1120P,0.0
AC073842.1,0.0
AC007014.1,2.0
AC005301.1,3.638
AC136624.1,0.0
AL445665.1,1.227
LINC01742,0.0
CYP2A7,6.422
MICB,34.647
ZMAT1,36.521
AP003716.1,97.854
AP003550.1,1.0
AC022568.1,0.0
LINC01491,1.0
ZKSCAN2,23.0
ZNF711,6.0
AC104024.2,13.390999999999998
CATSPERE,31.999999999999996
AC022832.1,3.0
AL358215.1,0.0
CDK5RAP2,54.0
AL390774.2,2.0
MTCO2P27,0.0
KRT18P39,2.0
BX323046.1,0.0
C10orf67,28.187
MTND1P33,4.0
AC097493.4,0.0
SNX10,45.0
NAB1,49.975
AC020728.1,1.0
KTI12,5.0
RBM14,22.502
RBM3,42.528
AC015722.1,2.0
WNT2B,74.267
HMGB3P3,0.0
AL353692.2,2.0
AC092709.1,1.0
AC010333.3,1.0
RNU6-900P,0.0
HMGN2P19,0.0
SMAD5,48.743
AC092447.3,0.0
POM121B,1.8769999999999998
AC134775.1,8.055
MGC15885,4.0
AC023511.1,12.306
AC010974.1,1.0
MIR7704,0.0
KIF6,93.113
AC090116.1,6.0
TMEM106A,43.379
LMNB1,62.001
WASH2P,20.764
MRPS11P1,0.0
RNU6-1162P,0.0
AC105177.1,1.0
KRT18P45,3.0
AL356489.2,68.937
ZNF334,22.0
RNA5SP458,0.0
MCTS1,23.586
RNU6-939P,0.0
TNFRSF6B,0.0
AC233702.9,0.0
BRS3,3.0
MLLT1,14.0
AL022313.4,5.0
AL021155.1,1.0
RNU1-42P,2.0
AC139143.1,0.0
RAP2B,117.70700000000001
AC018761.1,0.0
CASD1,54.001
AC106864.2,2.0
AC124303.2,119.02600000000001
DPCD,6.0
SAGE1,2.0
AL589986.1,7.0
AC097639.1,6.0
AC112673.1,3.0
C19orf18,5.0
RNU1-43P,4.0
TP53AIP1,7.603
RN7SL635P,5.334
AC027601.1,2.0
ZNF12,39.652
AL033543.1,330.105
TRIM64,0.0
AL445528.1,2.0
AC147651.3,3.0
FAM83G,17.592
AC091812.2,0.0
NCSTNP1,1.0
FADS1,74.78899999999999
RNU6-637P,0.0
RN7SKP199,0.0
AC234781.4,0.0
MIR4487,0.0
CNTRL,43.999
MIR4670,1.0
TMEM41B,68.545
SPECC1L-ADORA2A,20.811999999999998
ANGPTL4,9.168
AC104472.2,1.0
LINC00708,0.0
RNU6-1106P,1.0
SLIT2-IT1,4.0
SHCBP1,39.175
SPTLC1P2,0.0
AL137025.1,32.056
AL078645.1,0.0
KLHL33,84.678
MLC1,17.0
SSU72P8,0.0
RASGRF2,21.037
MGC4859,11.0
OR7A19P,5.44
SPCS3,132.612
AL161757.5,4.11
SNORD114-22,0.0
PRELID1,26.697
ZBTB12BP,0.0
KHSRPP1,0.0
MTATP6P4,2.739
AC007622.1,0.0
LEF1,15.0
PLCXD2-AS1,0.0
LINC01509,0.0
GDI2P2,0.0
AC107890.1,1.0
PSMB9,62.77
DUT,20.0
NAPSB,15.874
TUBB4BP3,0.0
AL158068.1,1.0
HNRNPMP2,0.0
TERF1P3,6.0
MSC,7.0
CBWD4P,0.0
RPAP3,65.07900000000001
AC027348.1,3.0
AC112487.2,0.0
TSSK5P,1.0
RNA5SP321,0.0
AC097495.1,0.0
AC074124.1,1.0
PLGLB1,37.839
AC051618.1,1.0
COL6A4P2,5.0
CETP,7.0
CYP4X1,21.0
AL512625.1,5.698
CKBP1,1.0
NPEPL1,41.997
CDC45,11.0
AC067904.2,6.542999999999999
AC243964.2,14.741999999999999
FHL3,12.0
AC073071.1,1.077
RASA2,52.0
YBX1P2,3.195
RNA5SP305,0.0
PLA2G12A,125.08099999999999
PLAG1,45.361000000000004
LINC01635,0.0
NOS2,10.0
AC010320.4,12.275
ANKRD30BL,57.307
